timestamp,yhat,yhat_p99
2026-08-01 18:25:00,226.2,372.44
2026-08-01 18:30:00,167.85,314.09
2026-08-01 18:35:00,171.9,318.14
2026-08-01 18:40:00,205.73,351.97
2026-08-01 18:45:00,199.37,345.61
2026-08-01 18:50:00,180.55,326.79
2026-08-01 18:55:00,173.91,320.15
2026-08-01 19:00:00,160.94,307.18
2026-08-01 19:05:00,160.15,306.39
2026-08-01 19:10:00,142.95,289.19
2026-08-01 19:15:00,152.4,298.64
2026-08-01 19:20:00,132.3,278.54
2026-08-01 19:25:00,153.93,300.17
2026-08-01 19:30:00,167.99,314.23
2026-08-01 19:35:00,151.61,297.85
2026-08-01 19:40:00,143.02,289.26
2026-08-01 19:45:00,152.62,298.86
2026-08-01 19:50:00,175.16,321.4
2026-08-01 19:55:00,175.19,321.43
2026-08-01 20:00:00,185.18,331.42
2026-08-01 20:05:00,148.59,294.83
2026-08-01 20:10:00,111.77,258.01
2026-08-01 20:15:00,136.58,282.82
2026-08-01 20:20:00,147.23,293.47
2026-08-01 20:25:00,137.07,283.31
2026-08-01 20:30:00,111.6,257.84
2026-08-01 20:35:00,104.79,251.03
2026-08-01 20:40:00,118.44,264.68
2026-08-01 20:45:00,107.19,253.43
2026-08-01 20:50:00,122.78,269.02
2026-08-01 20:55:00,100.4,246.64
2026-08-01 21:00:00,76.96,223.2
2026-08-01 21:05:00,65.38,211.62
2026-08-01 21:10:00,90.65,236.89
2026-08-01 21:15:00,81.59,227.83
2026-08-01 21:20:00,92.76,239.0
2026-08-01 21:25:00,93.56,239.8
2026-08-01 21:30:00,122.24,268.48
2026-08-01 21:35:00,89.84,236.08
2026-08-01 21:40:00,98.67,244.91
2026-08-01 21:45:00,72.32,218.56
2026-08-01 21:50:00,79.3,225.54
2026-08-01 21:55:00,77.55,223.79
2026-08-01 22:00:00,75.17,221.41
2026-08-01 22:05:00,91.55,237.79
2026-08-01 22:10:00,124.56,270.8
2026-08-01 22:15:00,103.75,249.99
2026-08-01 22:20:00,104.5,250.74
2026-08-01 22:25:00,112.79,259.03
2026-08-01 22:30:00,100.55,246.79
2026-08-01 22:35:00,106.89,253.13
2026-08-01 22:40:00,71.65,217.89
2026-08-01 22:45:00,90.99,237.23
2026-08-01 22:50:00,90.89,237.13
2026-08-01 22:55:00,84.97,231.21
2026-08-01 23:00:00,94.61,240.85
2026-08-01 23:05:00,75.48,221.72
2026-08-01 23:10:00,81.18,227.42
2026-08-01 23:15:00,100.45,246.69
2026-08-01 23:20:00,101.18,247.42
2026-08-01 23:25:00,114.38,260.62
2026-08-01 23:30:00,83.47,229.71
2026-08-01 23:35:00,77.59,223.83
2026-08-01 23:40:00,103.22,249.46
2026-08-01 23:45:00,103.83,250.07
2026-08-01 23:50:00,95.87,242.11
2026-08-01 23:55:00,86.92,233.16
2026-08-02 00:00:00,82.36,228.6
2026-08-02 00:05:00,79.45,225.69
2026-08-02 00:10:00,71.15,217.39
2026-08-02 00:15:00,79.91,226.15
2026-08-02 00:20:00,75.82,222.06
2026-08-02 00:25:00,83.22,229.46
2026-08-02 00:30:00,75.06,221.3
2026-08-02 00:35:00,73.76,220.0
2026-08-02 00:40:00,92.84,239.08
2026-08-02 00:45:00,84.75,230.99
2026-08-02 00:50:00,76.41,222.65
2026-08-02 00:55:00,63.76,210.0
2026-08-02 01:00:00,77.72,223.96
2026-08-02 01:05:00,81.09,227.33
2026-08-02 01:10:00,105.47,251.71
2026-08-02 01:15:00,94.06,240.3
2026-08-02 01:20:00,90.78,237.02
2026-08-02 01:25:00,73.47,219.71
2026-08-02 01:30:00,69.21,215.45
2026-08-02 01:35:00,75.19,221.43
2026-08-02 01:40:00,80.49,226.73
2026-08-02 01:45:00,87.11,233.35
2026-08-02 01:50:00,93.46,239.7
2026-08-02 01:55:00,75.12,221.36
2026-08-02 02:00:00,80.23,226.47
2026-08-02 02:05:00,80.55,226.79
2026-08-02 02:10:00,83.47,229.71
2026-08-02 02:15:00,85.1,231.34
2026-08-02 02:20:00,84.27,230.51
2026-08-02 02:25:00,112.62,258.86
2026-08-02 02:30:00,133.73,279.97
2026-08-02 02:35:00,91.82,238.07
2026-08-02 02:40:00,88.37,234.61
2026-08-02 02:45:00,73.64,219.88
2026-08-02 02:50:00,80.0,226.24
2026-08-02 02:55:00,77.25,223.49
2026-08-02 03:00:00,83.03,229.27
2026-08-02 03:05:00,68.33,214.57
2026-08-02 03:10:00,60.55,206.79
2026-08-02 03:15:00,78.21,224.45
2026-08-02 03:20:00,87.36,233.6
2026-08-02 03:25:00,84.8,231.04
2026-08-02 03:30:00,115.75,261.99
2026-08-02 03:35:00,101.76,248.0
2026-08-02 03:40:00,88.36,234.6
2026-08-02 03:45:00,81.13,227.37
2026-08-02 03:50:00,113.7,259.95
2026-08-02 03:55:00,102.63,248.87
2026-08-02 04:00:00,99.67,245.91
2026-08-02 04:05:00,86.13,232.37
2026-08-02 04:10:00,88.47,234.71
2026-08-02 04:15:00,85.07,231.31
2026-08-02 04:20:00,98.35,244.59
2026-08-02 04:25:00,102.46,248.7
2026-08-02 04:30:00,104.47,250.71
2026-08-02 04:35:00,68.41,214.65
2026-08-02 04:40:00,85.78,232.02
2026-08-02 04:45:00,91.17,237.41
2026-08-02 04:50:00,110.7,256.94
2026-08-02 04:55:00,110.12,256.36
2026-08-02 05:00:00,92.94,239.18
2026-08-02 05:05:00,96.21,242.45
2026-08-02 05:10:00,107.52,253.76
2026-08-02 05:15:00,88.09,234.33
2026-08-02 05:20:00,88.6,234.84
2026-08-02 05:25:00,105.04,251.28
2026-08-02 05:30:00,97.98,244.22
2026-08-02 05:35:00,86.98,233.22
2026-08-02 05:40:00,95.36,241.6
2026-08-02 05:45:00,104.54,250.78
2026-08-02 05:50:00,90.92,237.16
2026-08-02 05:55:00,87.44,233.68
2026-08-02 06:00:00,94.34,240.58
2026-08-02 06:05:00,101.29,247.53
2026-08-02 06:10:00,116.27,262.51
2026-08-02 06:15:00,107.37,253.61
2026-08-02 06:20:00,110.8,257.04
2026-08-02 06:25:00,111.88,258.12
2026-08-02 06:30:00,89.01,235.25
2026-08-02 06:35:00,107.52,253.76
2026-08-02 06:40:00,111.92,258.16
2026-08-02 06:45:00,117.11,263.35
2026-08-02 06:50:00,138.59,284.83
2026-08-02 06:55:00,109.31,255.55
2026-08-02 07:00:00,101.75,247.99
2026-08-02 07:05:00,105.71,251.95
2026-08-02 07:10:00,107.34,253.58
2026-08-02 07:15:00,167.54,313.78
2026-08-02 07:20:00,134.59,280.83
2026-08-02 07:25:00,141.21,287.45
2026-08-02 07:30:00,165.16,311.4
2026-08-02 07:35:00,135.42,281.66
2026-08-02 07:40:00,130.31,276.55
2026-08-02 07:45:00,96.57,242.81
2026-08-02 07:50:00,126.1,272.34
2026-08-02 07:55:00,136.19,282.43
2026-08-02 08:00:00,148.36,294.6
2026-08-02 08:05:00,107.54,253.78
2026-08-02 08:10:00,139.23,285.47
2026-08-02 08:15:00,164.88,311.12
2026-08-02 08:20:00,163.86,310.1
2026-08-02 08:25:00,154.16,300.4
2026-08-02 08:30:00,129.25,275.49
2026-08-02 08:35:00,157.86,304.1
2026-08-02 08:40:00,157.05,303.29
2026-08-02 08:45:00,135.22,281.46
2026-08-02 08:50:00,151.03,297.27
2026-08-02 08:55:00,164.3,310.54
2026-08-02 09:00:00,173.49,319.73
2026-08-02 09:05:00,166.94,313.18
2026-08-02 09:10:00,187.6,333.84
2026-08-02 09:15:00,206.74,352.98
2026-08-02 09:20:00,166.38,312.62
2026-08-02 09:25:00,156.96,303.2
2026-08-02 09:30:00,145.56,291.8
2026-08-02 09:35:00,174.52,320.76
2026-08-02 09:40:00,145.67,291.91
2026-08-02 09:45:00,141.4,287.64
2026-08-02 09:50:00,146.49,292.73
2026-08-02 09:55:00,165.12,311.36
2026-08-02 10:00:00,139.58,285.82
2026-08-02 10:05:00,168.15,314.39
2026-08-02 10:10:00,191.03,337.27
2026-08-02 10:15:00,186.03,332.27
2026-08-02 10:20:00,208.59,354.84
2026-08-02 10:25:00,209.48,355.72
2026-08-02 10:30:00,210.08,356.32
2026-08-02 10:35:00,200.26,346.5
2026-08-02 10:40:00,202.78,349.02
2026-08-02 10:45:00,189.08,335.32
2026-08-02 10:50:00,211.64,357.88
2026-08-02 10:55:00,236.86,383.1
2026-08-02 11:00:00,191.16,337.4
2026-08-02 11:05:00,214.94,361.18
2026-08-02 11:10:00,181.28,327.52
2026-08-02 11:15:00,246.29,392.53
2026-08-02 11:20:00,263.18,409.42
2026-08-02 11:25:00,231.37,377.61
2026-08-02 11:30:00,226.37,372.61
2026-08-02 11:35:00,240.66,386.91
2026-08-02 11:40:00,220.29,366.53
2026-08-02 11:45:00,219.18,365.42
2026-08-02 11:50:00,224.04,370.28
2026-08-02 11:55:00,247.09,393.33
2026-08-02 12:00:00,233.92,380.16
2026-08-02 12:05:00,211.07,357.31
2026-08-02 12:10:00,195.42,341.66
2026-08-02 12:15:00,190.62,336.86
2026-08-02 12:20:00,180.95,327.19
2026-08-02 12:25:00,229.07,375.31
2026-08-02 12:30:00,297.51,443.75
2026-08-02 12:35:00,301.29,447.53
2026-08-02 12:40:00,236.39,382.63
2026-08-02 12:45:00,267.12,413.36
2026-08-02 12:50:00,290.48,436.72
2026-08-02 12:55:00,276.24,422.48
2026-08-02 13:00:00,236.59,382.83
2026-08-02 13:05:00,200.05,346.29
2026-08-02 13:10:00,229.19,375.43
2026-08-02 13:15:00,211.31,357.55
2026-08-02 13:20:00,221.31,367.55
2026-08-02 13:25:00,222.21,368.45
2026-08-02 13:30:00,256.09,402.33
2026-08-02 13:35:00,255.15,401.39
2026-08-02 13:40:00,259.29,405.53
2026-08-02 13:45:00,221.28,367.52
2026-08-02 13:50:00,162.19,308.43
2026-08-02 13:55:00,204.73,350.97
2026-08-02 14:00:00,213.62,359.87
2026-08-02 14:05:00,212.27,358.51
2026-08-02 14:10:00,253.77,400.01
2026-08-02 14:15:00,238.8,385.04
2026-08-02 14:20:00,229.47,375.71
2026-08-02 14:25:00,212.37,358.61
2026-08-02 14:30:00,256.19,402.43
2026-08-02 14:35:00,277.46,423.7
2026-08-02 14:40:00,266.16,412.4
2026-08-02 14:45:00,263.73,409.97
2026-08-02 14:50:00,215.1,361.34
2026-08-02 14:55:00,229.37,375.61
2026-08-02 15:00:00,248.42,394.66
2026-08-02 15:05:00,223.5,369.74
2026-08-02 15:10:00,239.51,385.75
2026-08-02 15:15:00,246.56,392.8
2026-08-02 15:20:00,250.52,396.76
2026-08-02 15:25:00,272.54,418.78
2026-08-02 15:30:00,206.48,352.72
2026-08-02 15:35:00,206.91,353.15
2026-08-02 15:40:00,182.03,328.27
2026-08-02 15:45:00,197.41,343.65
2026-08-02 15:50:00,213.94,360.18
2026-08-02 15:55:00,231.43,377.67
2026-08-02 16:00:00,176.76,323.0
2026-08-02 16:05:00,212.8,359.04
2026-08-02 16:10:00,228.43,374.67
2026-08-02 16:15:00,209.7,355.94
2026-08-02 16:20:00,231.22,377.47
2026-08-02 16:25:00,232.43,378.67
2026-08-02 16:30:00,187.19,333.43
2026-08-02 16:35:00,203.49,349.73
2026-08-02 16:40:00,158.32,304.56
2026-08-02 16:45:00,239.43,385.67
2026-08-02 16:50:00,222.77,369.01
2026-08-02 16:55:00,171.54,317.78
2026-08-02 17:00:00,172.26,318.5
2026-08-02 17:05:00,176.99,323.24
2026-08-02 17:10:00,211.58,357.82
2026-08-02 17:15:00,194.34,340.58
2026-08-02 17:20:00,220.29,366.53
2026-08-02 17:25:00,221.74,367.98
2026-08-02 17:30:00,175.54,321.78
2026-08-02 17:35:00,169.92,316.16
2026-08-02 17:40:00,181.69,327.93
2026-08-02 17:45:00,179.16,325.4
2026-08-02 17:50:00,174.27,320.51
2026-08-02 17:55:00,142.39,288.63
2026-08-02 18:00:00,134.88,281.12
2026-08-02 18:05:00,150.84,297.08
2026-08-02 18:10:00,131.04,277.28
2026-08-02 18:15:00,137.39,283.63
2026-08-02 18:20:00,155.58,301.82
2026-08-02 18:25:00,140.51,286.75
2026-08-02 18:30:00,189.43,335.67
2026-08-02 18:35:00,190.04,336.28
2026-08-02 18:40:00,182.72,328.96
2026-08-02 18:45:00,138.63,284.87
2026-08-02 18:50:00,152.88,299.12
2026-08-02 18:55:00,161.99,308.23
2026-08-02 19:00:00,141.99,288.23
2026-08-02 19:05:00,163.25,309.49
2026-08-02 19:10:00,140.04,286.28
2026-08-02 19:15:00,148.05,294.29
2026-08-02 19:20:00,145.47,291.71
2026-08-02 19:25:00,161.4,307.64
2026-08-02 19:30:00,154.74,300.98
2026-08-02 19:35:00,144.05,290.29
2026-08-02 19:40:00,158.65,304.89
2026-08-02 19:45:00,133.93,280.17
2026-08-02 19:50:00,166.53,312.77
2026-08-02 19:55:00,184.83,331.07
2026-08-02 20:00:00,192.38,338.62
2026-08-02 20:05:00,166.05,312.29
2026-08-02 20:10:00,146.38,292.62
2026-08-02 20:15:00,157.71,303.95
2026-08-02 20:20:00,132.72,278.96
2026-08-02 20:25:00,138.93,285.17
2026-08-02 20:30:00,129.18,275.42
2026-08-02 20:35:00,104.73,250.97
2026-08-02 20:40:00,124.56,270.8
2026-08-02 20:45:00,91.71,237.95
2026-08-02 20:50:00,104.26,250.5
2026-08-02 20:55:00,120.34,266.58
2026-08-02 21:00:00,111.2,257.44
2026-08-02 21:05:00,100.04,246.28
2026-08-02 21:10:00,106.0,252.24
2026-08-02 21:15:00,102.57,248.81
2026-08-02 21:20:00,93.33,239.57
2026-08-02 21:25:00,90.51,236.75
2026-08-02 21:30:00,79.39,225.63
2026-08-02 21:35:00,88.61,234.85
2026-08-02 21:40:00,87.23,233.47
2026-08-02 21:45:00,70.77,217.01
2026-08-02 21:50:00,70.87,217.11
2026-08-02 21:55:00,75.76,222.0
2026-08-02 22:00:00,102.76,249.0
2026-08-02 22:05:00,106.12,252.36
2026-08-02 22:10:00,116.62,262.86
2026-08-02 22:15:00,105.6,251.84
2026-08-02 22:20:00,107.0,253.24
2026-08-02 22:25:00,104.6,250.84
2026-08-02 22:30:00,97.11,243.35
2026-08-02 22:35:00,105.05,251.29
2026-08-02 22:40:00,119.62,265.86
2026-08-02 22:45:00,103.05,249.29
2026-08-02 22:50:00,90.47,236.71
2026-08-02 22:55:00,98.16,244.4
2026-08-02 23:00:00,101.36,247.6
2026-08-02 23:05:00,71.72,217.96
2026-08-02 23:10:00,96.05,242.29
2026-08-02 23:15:00,99.2,245.44
2026-08-02 23:20:00,102.57,248.81
2026-08-02 23:25:00,115.17,261.41
2026-08-02 23:30:00,102.71,248.95
2026-08-02 23:35:00,83.27,229.51
2026-08-02 23:40:00,102.52,248.76
2026-08-02 23:45:00,97.28,243.52
2026-08-02 23:50:00,91.03,237.27
2026-08-02 23:55:00,110.06,256.3
2026-08-03 00:00:00,100.36,246.6
2026-08-03 00:05:00,102.98,249.22
2026-08-03 00:10:00,90.79,237.03
2026-08-03 00:15:00,112.25,258.49
2026-08-03 00:20:00,112.78,259.02
2026-08-03 00:25:00,117.63,263.87
2026-08-03 00:30:00,109.29,255.53
2026-08-03 00:35:00,110.99,257.23
2026-08-03 00:40:00,114.71,260.95
2026-08-03 00:45:00,106.62,252.86
2026-08-03 00:50:00,87.87,234.11
2026-08-03 00:55:00,97.34,243.58
2026-08-03 01:00:00,83.45,229.69
2026-08-03 01:05:00,104.2,250.44
2026-08-03 01:10:00,110.69,256.93
2026-08-03 01:15:00,123.22,269.46
2026-08-03 01:20:00,125.54,271.78
2026-08-03 01:25:00,107.21,253.45
2026-08-03 01:30:00,102.31,248.55
2026-08-03 01:35:00,112.02,258.26
2026-08-03 01:40:00,118.78,265.02
2026-08-03 01:45:00,119.33,265.57
2026-08-03 01:50:00,126.74,272.98
2026-08-03 01:55:00,101.63,247.87
2026-08-03 02:00:00,115.66,261.9
2026-08-03 02:05:00,129.23,275.47
2026-08-03 02:10:00,134.99,281.23
2026-08-03 02:15:00,140.17,286.41
2026-08-03 02:20:00,111.25,257.49
2026-08-03 02:25:00,106.68,252.92
2026-08-03 02:30:00,106.95,253.19
2026-08-03 02:35:00,110.48,256.72
2026-08-03 02:40:00,118.37,264.61
2026-08-03 02:45:00,115.06,261.3
2026-08-03 02:50:00,110.11,256.35
2026-08-03 02:55:00,121.89,268.13
2026-08-03 03:00:00,115.31,261.55
2026-08-03 03:05:00,123.16,269.4
2026-08-03 03:10:00,147.93,294.17
2026-08-03 03:15:00,150.4,296.64
2026-08-03 03:20:00,134.66,280.9
2026-08-03 03:25:00,124.38,270.62
2026-08-03 03:30:00,94.26,240.5
2026-08-03 03:35:00,101.47,247.71
2026-08-03 03:40:00,89.91,236.15
2026-08-03 03:45:00,93.43,239.67
2026-08-03 03:50:00,141.0,287.25
2026-08-03 03:55:00,124.19,270.43
2026-08-03 04:00:00,127.8,274.04
2026-08-03 04:05:00,124.19,270.43
2026-08-03 04:10:00,118.57,264.81
2026-08-03 04:15:00,139.23,285.47
2026-08-03 04:20:00,124.09,270.33
2026-08-03 04:25:00,128.65,274.89
2026-08-03 04:30:00,128.63,274.87
2026-08-03 04:35:00,111.74,257.98
2026-08-03 04:40:00,116.03,262.27
2026-08-03 04:45:00,93.26,239.5
2026-08-03 04:50:00,110.28,256.52
2026-08-03 04:55:00,114.0,260.24
2026-08-03 05:00:00,111.41,257.65
2026-08-03 05:05:00,119.48,265.72
2026-08-03 05:10:00,124.93,271.17
2026-08-03 05:15:00,105.58,251.82
2026-08-03 05:20:00,103.56,249.8
2026-08-03 05:25:00,132.36,278.6
2026-08-03 05:30:00,137.57,283.82
2026-08-03 05:35:00,127.17,273.41
2026-08-03 05:40:00,138.21,284.45
2026-08-03 05:45:00,162.15,308.39
2026-08-03 05:50:00,150.36,296.6
2026-08-03 05:55:00,138.45,284.69
2026-08-03 06:00:00,134.52,280.76
2026-08-03 06:05:00,129.81,276.05
2026-08-03 06:10:00,148.85,295.09
2026-08-03 06:15:00,147.48,293.72
2026-08-03 06:20:00,163.13,309.37
2026-08-03 06:25:00,156.25,302.49
2026-08-03 06:30:00,162.38,308.62
2026-08-03 06:35:00,157.39,303.63
2026-08-03 06:40:00,167.46,313.7
2026-08-03 06:45:00,177.39,323.63
2026-08-03 06:50:00,160.85,307.09
2026-08-03 06:55:00,134.25,280.49
2026-08-03 07:00:00,183.08,329.32
2026-08-03 07:05:00,166.74,312.98
2026-08-03 07:10:00,132.72,278.96
2026-08-03 07:15:00,336.61,482.85
2026-08-03 07:20:00,651.1,797.34
2026-08-03 07:25:00,968.19,1114.43
2026-08-03 07:30:00,1278.17,1424.41
2026-08-03 07:35:00,1484.66,1630.9
2026-08-03 07:40:00,1499.4,1645.64
2026-08-03 07:45:00,1622.18,1768.42
2026-08-03 07:50:00,1531.65,1677.89
2026-08-03 07:55:00,1597.81,1744.05
2026-08-03 08:00:00,1515.27,1661.51
2026-08-03 08:05:00,1375.81,1522.05
2026-08-03 08:10:00,1329.67,1475.91
2026-08-03 08:15:00,1258.64,1404.88
2026-08-03 08:20:00,1280.56,1426.8
2026-08-03 08:25:00,1181.81,1328.05
2026-08-03 08:30:00,1214.32,1360.56
2026-08-03 08:35:00,1100.26,1246.5
2026-08-03 08:40:00,1073.14,1219.38
2026-08-03 08:45:00,1010.72,1156.96
2026-08-03 08:50:00,1031.04,1177.28
2026-08-03 08:55:00,982.44,1128.68
2026-08-03 09:00:00,1020.79,1167.03
2026-08-03 09:05:00,932.71,1078.95
2026-08-03 09:10:00,868.92,1015.16
2026-08-03 09:15:00,926.73,1072.97
2026-08-03 09:20:00,840.75,986.99
2026-08-03 09:25:00,826.4,972.64
2026-08-03 09:30:00,763.25,909.49
2026-08-03 09:35:00,443.98,590.22
2026-08-03 09:40:00,353.02,499.26
2026-08-03 09:45:00,245.94,392.18
2026-08-03 09:50:00,236.19,382.43
2026-08-03 09:55:00,195.32,341.56
2026-08-03 10:00:00,177.98,324.22
2026-08-03 10:05:00,218.85,365.09
2026-08-03 10:10:00,247.13,393.37
2026-08-03 10:15:00,260.37,406.61
2026-08-03 10:20:00,304.65,450.89
2026-08-03 10:25:00,290.4,436.64
2026-08-03 10:30:00,256.84,403.08
2026-08-03 10:35:00,336.9,483.14
2026-08-03 10:40:00,327.62,473.86
2026-08-03 10:45:00,268.64,414.88
2026-08-03 10:50:00,238.87,385.11
2026-08-03 10:55:00,247.23,393.47
2026-08-03 11:00:00,287.43,433.67
2026-08-03 11:05:00,271.5,417.74
2026-08-03 11:10:00,272.3,418.54
2026-08-03 11:15:00,288.48,434.72
2026-08-03 11:20:00,316.73,462.97
2026-08-03 11:25:00,265.22,411.46
2026-08-03 11:30:00,247.17,393.41
2026-08-03 11:35:00,300.86,447.1
2026-08-03 11:40:00,291.63,437.87
2026-08-03 11:45:00,313.04,459.28
2026-08-03 11:50:00,281.45,427.69
2026-08-03 11:55:00,312.56,458.8
2026-08-03 12:00:00,296.43,442.67
2026-08-03 12:05:00,279.47,425.71
2026-08-03 12:10:00,267.37,413.61
2026-08-03 12:15:00,335.58,481.82
2026-08-03 12:20:00,354.51,500.75
2026-08-03 12:25:00,356.02,502.26
2026-08-03 12:30:00,388.96,535.2
2026-08-03 12:35:00,460.49,606.73
2026-08-03 12:40:00,343.44,489.68
2026-08-03 12:45:00,315.24,461.48
2026-08-03 12:50:00,289.43,435.68
2026-08-03 12:55:00,299.83,446.07
2026-08-03 13:00:00,253.23,399.47
2026-08-03 13:05:00,285.63,431.87
2026-08-03 13:10:00,269.73,415.97
2026-08-03 13:15:00,311.62,457.86
2026-08-03 13:20:00,309.37,455.61
2026-08-03 13:25:00,361.8,508.04
2026-08-03 13:30:00,370.98,517.22
2026-08-03 13:35:00,344.23,490.47
2026-08-03 13:40:00,349.85,496.09
2026-08-03 13:45:00,421.3,567.54
2026-08-03 13:50:00,359.45,505.69
2026-08-03 13:55:00,292.95,439.19
2026-08-03 14:00:00,276.06,422.3
2026-08-03 14:05:00,266.55,412.79
2026-08-03 14:10:00,306.6,452.84
2026-08-03 14:15:00,312.26,458.5
2026-08-03 14:20:00,317.71,463.95
2026-08-03 14:25:00,395.9,542.14
2026-08-03 14:30:00,377.12,523.36
2026-08-03 14:35:00,385.79,532.03
2026-08-03 14:40:00,334.12,480.36
2026-08-03 14:45:00,287.05,433.29
2026-08-03 14:50:00,295.9,442.14
2026-08-03 14:55:00,315.46,461.7
2026-08-03 15:00:00,274.38,420.62
2026-08-03 15:05:00,283.5,429.74
2026-08-03 15:10:00,298.5,444.74
2026-08-03 15:15:00,329.54,475.78
2026-08-03 15:20:00,294.89,441.13
2026-08-03 15:25:00,300.92,447.16
2026-08-03 15:30:00,316.45,462.69
2026-08-03 15:35:00,270.36,416.6
2026-08-03 15:40:00,333.72,479.96
2026-08-03 15:45:00,366.95,513.2
2026-08-03 15:50:00,298.54,444.78
2026-08-03 15:55:00,301.67,447.91
2026-08-03 16:00:00,294.52,440.77
2026-08-03 16:05:00,353.12,499.36
2026-08-03 16:10:00,292.12,438.36
2026-08-03 16:15:00,343.33,489.57
2026-08-03 16:20:00,335.87,482.11
2026-08-03 16:25:00,363.99,510.23
2026-08-03 16:30:00,376.7,522.94
2026-08-03 16:35:00,319.28,465.52
2026-08-03 16:40:00,271.23,417.47
2026-08-03 16:45:00,304.67,450.91
2026-08-03 16:50:00,265.04,411.28
2026-08-03 16:55:00,241.3,387.54
2026-08-03 17:00:00,210.76,357.0
2026-08-03 17:05:00,250.93,397.17
2026-08-03 17:10:00,228.25,374.49
2026-08-03 17:15:00,266.5,412.74
2026-08-03 17:20:00,229.24,375.48
2026-08-03 17:25:00,232.17,378.41
2026-08-03 17:30:00,244.24,390.48
2026-08-03 17:35:00,255.97,402.21
2026-08-03 17:40:00,288.99,435.23
2026-08-03 17:45:00,359.34,505.58
2026-08-03 17:50:00,300.19,446.43
2026-08-03 17:55:00,268.16,414.4
2026-08-03 18:00:00,235.73,381.97
2026-08-03 18:05:00,204.44,350.68
2026-08-03 18:10:00,259.49,405.73
2026-08-03 18:15:00,220.54,366.78
2026-08-03 18:20:00,214.85,361.09
2026-08-03 18:25:00,212.13,358.37
2026-08-03 18:30:00,203.78,350.02
2026-08-03 18:35:00,203.02,349.26
2026-08-03 18:40:00,204.31,350.55
2026-08-03 18:45:00,236.74,382.98
2026-08-03 18:50:00,224.0,370.24
2026-08-03 18:55:00,192.08,338.32
2026-08-03 19:00:00,222.84,369.08
2026-08-03 19:05:00,223.35,369.59
2026-08-03 19:10:00,201.3,347.54
2026-08-03 19:15:00,178.46,324.7
2026-08-03 19:20:00,179.8,326.04
2026-08-03 19:25:00,198.85,345.09
2026-08-03 19:30:00,234.59,380.84
2026-08-03 19:35:00,193.91,340.15
2026-08-03 19:40:00,208.43,354.67
2026-08-03 19:45:00,207.78,354.02
2026-08-03 19:50:00,180.54,326.78
2026-08-03 19:55:00,231.89,378.13
2026-08-03 20:00:00,219.56,365.8
2026-08-03 20:05:00,215.73,361.97
2026-08-03 20:10:00,186.48,332.72
2026-08-03 20:15:00,224.77,371.01
2026-08-03 20:20:00,203.52,349.76
2026-08-03 20:25:00,160.19,306.43
2026-08-03 20:30:00,119.41,265.65
2026-08-03 20:35:00,140.1,286.34
2026-08-03 20:40:00,148.26,294.5
2026-08-03 20:45:00,155.51,301.75
2026-08-03 20:50:00,169.34,315.58
2026-08-03 20:55:00,160.04,306.29
2026-08-03 21:00:00,140.7,286.95
2026-08-03 21:05:00,106.21,252.45
2026-08-03 21:10:00,127.9,274.14
2026-08-03 21:15:00,139.82,286.06
2026-08-03 21:20:00,119.03,265.27
2026-08-03 21:25:00,142.04,288.28
2026-08-03 21:30:00,143.44,289.68
2026-08-03 21:35:00,138.3,284.54
2026-08-03 21:40:00,102.33,248.57
2026-08-03 21:45:00,87.17,233.41
2026-08-03 21:50:00,144.44,290.68
2026-08-03 21:55:00,118.51,264.75
2026-08-03 22:00:00,109.78,256.02
2026-08-03 22:05:00,144.14,290.39
2026-08-03 22:10:00,141.33,287.57
2026-08-03 22:15:00,151.94,298.18
2026-08-03 22:20:00,147.05,293.29
2026-08-03 22:25:00,144.68,290.92
2026-08-03 22:30:00,139.81,286.05
2026-08-03 22:35:00,159.21,305.45
2026-08-03 22:40:00,171.79,318.03
2026-08-03 22:45:00,163.89,310.13
2026-08-03 22:50:00,124.67,270.91
2026-08-03 22:55:00,131.45,277.69
2026-08-03 23:00:00,146.65,292.89
2026-08-03 23:05:00,141.13,287.37
2026-08-03 23:10:00,127.07,273.31
2026-08-03 23:15:00,146.41,292.65
2026-08-03 23:20:00,164.47,310.71
2026-08-03 23:25:00,189.44,335.68
2026-08-03 23:30:00,138.2,284.44
2026-08-03 23:35:00,120.6,266.84
2026-08-03 23:40:00,110.23,256.47
2026-08-03 23:45:00,102.35,248.59
2026-08-03 23:50:00,98.76,245.0
2026-08-03 23:55:00,83.66,229.9
2026-08-04 00:00:00,96.57,242.81
2026-08-04 00:05:00,104.78,251.02
2026-08-04 00:10:00,93.81,240.05
2026-08-04 00:15:00,132.38,278.62
2026-08-04 00:20:00,116.83,263.07
2026-08-04 00:25:00,135.1,281.34
2026-08-04 00:30:00,129.6,275.84
2026-08-04 00:35:00,129.0,275.24
2026-08-04 00:40:00,126.28,272.53
2026-08-04 00:45:00,142.92,289.16
2026-08-04 00:50:00,121.76,268.0
2026-08-04 00:55:00,110.54,256.78
2026-08-04 01:00:00,117.8,264.04
2026-08-04 01:05:00,113.4,259.64
2026-08-04 01:10:00,124.22,270.46
2026-08-04 01:15:00,142.0,288.24
2026-08-04 01:20:00,136.44,282.68
2026-08-04 01:25:00,108.12,254.36
2026-08-04 01:30:00,122.55,268.79
2026-08-04 01:35:00,134.62,280.86
