timestamp,latency_ms,is_incident
2026-08-02 00:30:00,75.68,0
2026-08-02 00:35:00,97.97,0
2026-08-02 00:40:00,64.99,0
2026-08-02 00:45:00,80.39,0
2026-08-02 00:50:00,71.81,0
2026-08-02 00:55:00,84.97,0
2026-08-02 01:00:00,77.71,0
2026-08-02 01:05:00,108.8,0
2026-08-02 01:10:00,91.43,0
2026-08-02 01:15:00,65.96,0
2026-08-02 01:20:00,94.33,0
2026-08-02 01:25:00,72.78,0
2026-08-02 01:30:00,75.49,0
2026-08-02 01:35:00,88.71,0
2026-08-02 01:40:00,76.81,0
2026-08-02 01:45:00,98.66,0
2026-08-02 01:50:00,73.17,0
2026-08-02 01:55:00,75.34,0
2026-08-02 02:00:00,74.94,0
2026-08-02 02:05:00,76.28,0
2026-08-02 02:10:00,103.08,0
2026-08-02 02:15:00,94.86,0
2026-08-02 02:20:00,115.43,0
2026-08-02 02:25:00,127.83,0
2026-08-02 02:30:00,70.73,0
2026-08-02 02:35:00,86.4,0
2026-08-02 02:40:00,69.17,0
2026-08-02 02:45:00,74.47,0
2026-08-02 02:50:00,76.65,0
2026-08-02 02:55:00,71.14,0
2026-08-02 03:00:00,71.38,0
2026-08-02 03:05:00,84.26,0
2026-08-02 03:10:00,69.66,0
2026-08-02 03:15:00,101.19,0
2026-08-02 03:20:00,73.93,0
2026-08-02 03:25:00,145.06,0
2026-08-02 03:30:00,80.91,0
2026-08-02 03:35:00,89.21,0
2026-08-02 03:40:00,69.99,0
2026-08-02 03:45:00,120.57,0
2026-08-02 03:50:00,108.9,0
2026-08-02 03:55:00,94.29,0
2026-08-02 04:00:00,70.43,0
2026-08-02 04:05:00,93.62,0
2026-08-02 04:10:00,73.99,0
2026-08-02 04:15:00,118.35,0
2026-08-02 04:20:00,105.73,0
2026-08-02 04:25:00,93.45,0
2026-08-02 04:30:00,59.55,0
2026-08-02 04:35:00,77.77,0
2026-08-02 04:40:00,105.65,0
2026-08-02 04:45:00,116.79,0
2026-08-02 04:50:00,115.31,0
2026-08-02 04:55:00,71.35,0
2026-08-02 05:00:00,100.96,0
2026-08-02 05:05:00,115.56,0
2026-08-02 05:10:00,71.9,0
2026-08-02 05:15:00,97.44,0
2026-08-02 05:20:00,103.25,0
2026-08-02 05:25:00,93.79,0
2026-08-02 05:30:00,71.47,0
2026-08-02 05:35:00,94.81,0
2026-08-02 05:40:00,95.54,0
2026-08-02 05:45:00,99.48,0
2026-08-02 05:50:00,93.09,0
2026-08-02 05:55:00,95.95,0
2026-08-02 06:00:00,104.08,0
2026-08-02 06:05:00,114.54,0
2026-08-02 06:10:00,101.06,0
2026-08-02 06:15:00,100.09,0
2026-08-02 06:20:00,110.61,0
2026-08-02 06:25:00,77.74,0
2026-08-02 06:30:00,120.9,0
2026-08-02 06:35:00,112.07,0
2026-08-02 06:40:00,114.05,0
2026-08-02 06:45:00,136.03,0
2026-08-02 06:50:00,81.37,0
2026-08-02 06:55:00,81.94,0
2026-08-02 07:00:00,124.15,0
2026-08-02 07:05:00,119.35,0
2026-08-02 07:10:00,124.61,0
2026-08-02 07:15:00,112.47,0
2026-08-02 07:20:00,139.35,0
2026-08-02 07:25:00,147.95,0
2026-08-02 07:30:00,138.08,0
2026-08-02 07:35:00,122.2,0
2026-08-02 07:40:00,88.69,0
2026-08-02 07:45:00,150.66,0
2026-08-02 07:50:00,165.44,0
2026-08-02 07:55:00,150.94,0
2026-08-02 08:00:00,116.14,0
2026-08-02 08:05:00,155.52,0
2026-08-02 08:10:00,162.84,0
2026-08-02 08:15:00,186.96,0
2026-08-02 08:20:00,122.13,0
2026-08-02 08:25:00,139.0,0
2026-08-02 08:30:00,167.72,0
2026-08-02 08:35:00,150.0,0
2026-08-02 08:40:00,122.95,0
2026-08-02 08:45:00,164.02,0
2026-08-02 08:50:00,171.07,0
2026-08-02 08:55:00,158.58,0
2026-08-02 09:00:00,164.41,0
2026-08-02 09:05:00,152.74,0
2026-08-02 09:10:00,211.4,0
2026-08-02 09:15:00,139.47,0
2026-08-02 09:20:00,149.39,0
2026-08-02 09:25:00,168.41,0
2026-08-02 09:30:00,199.29,0
2026-08-02 09:35:00,131.51,0
2026-08-02 09:40:00,137.64,0
2026-08-02 09:45:00,122.19,0
2026-08-02 09:50:00,179.46,0
2026-08-02 09:55:00,147.58,0
2026-08-02 10:00:00,170.37,0
2026-08-02 10:05:00,208.01,0
2026-08-02 10:10:00,166.38,0
2026-08-02 10:15:00,196.85,0
2026-08-02 10:20:00,180.88,0
2026-08-02 10:25:00,217.78,0
2026-08-02 10:30:00,212.43,0
2026-08-02 10:35:00,173.99,0
2026-08-02 10:40:00,193.14,0
2026-08-02 10:45:00,242.68,0
2026-08-02 10:50:00,218.02,0
2026-08-02 10:55:00,159.49,0
2026-08-02 11:00:00,232.98,0
2026-08-02 11:05:00,171.92,0
2026-08-02 11:10:00,271.94,0
2026-08-02 11:15:00,255.84,0
2026-08-02 11:20:00,226.12,0
2026-08-02 11:25:00,222.65,0
2026-08-02 11:30:00,210.17,0
2026-08-02 11:35:00,248.55,0
2026-08-02 11:40:00,207.37,0
2026-08-02 11:45:00,233.03,0
2026-08-02 11:50:00,263.22,0
2026-08-02 11:55:00,204.78,0
2026-08-02 12:00:00,204.16,0
2026-08-02 12:05:00,185.19,0
2026-08-02 12:10:00,190.76,0
2026-08-02 12:15:00,167.26,0
2026-08-02 12:20:00,266.6,0
2026-08-02 12:25:00,325.54,0
2026-08-02 12:30:00,305.41,0
2026-08-02 12:35:00,177.21,0
2026-08-02 12:40:00,271.83,0
2026-08-02 12:45:00,309.55,0
2026-08-02 12:50:00,221.63,0
2026-08-02 12:55:00,246.01,0
2026-08-02 13:00:00,168.89,0
2026-08-02 13:05:00,255.19,0
2026-08-02 13:10:00,201.45,0
2026-08-02 13:15:00,253.58,0
2026-08-02 13:20:00,185.15,0
2026-08-02 13:25:00,270.98,0
2026-08-02 13:30:00,296.08,0
2026-08-02 13:35:00,214.18,0
2026-08-02 13:40:00,201.23,0
2026-08-02 13:45:00,167.67,0
2026-08-02 13:50:00,235.77,0
2026-08-02 13:55:00,222.87,0
2026-08-02 14:00:00,187.21,0
2026-08-02 14:05:00,268.49,0
2026-08-02 14:10:00,228.11,0
2026-08-02 14:15:00,203.66,0
2026-08-02 14:20:00,223.47,0
2026-08-02 14:25:00,299.06,0
2026-08-02 14:30:00,274.44,0
2026-08-02 14:35:00,240.07,0
2026-08-02 14:40:00,274.13,0
2026-08-02 14:45:00,198.49,0
2026-08-02 14:50:00,245.38,0
2026-08-02 14:55:00,249.76,0
2026-08-02 15:00:00,222.76,0
2026-08-02 15:05:00,261.25,0
2026-08-02 15:10:00,209.09,0
2026-08-02 15:15:00,262.67,0
2026-08-02 15:20:00,263.5,0
2026-08-02 15:25:00,140.46,0
2026-08-02 15:30:00,292.76,0
2026-08-02 15:35:00,135.82,0
2026-08-02 15:40:00,209.24,0
2026-08-02 15:45:00,279.56,0
2026-08-02 15:50:00,218.22,0
2026-08-02 15:55:00,176.35,0
2026-08-02 16:00:00,187.35,0
2026-08-02 16:05:00,272.57,0
2026-08-02 16:10:00,159.2,0
2026-08-02 16:15:00,273.69,0
2026-08-02 16:20:00,219.5,0
2026-08-02 16:25:00,177.48,0
2026-08-02 16:30:00,196.48,0
2026-08-02 16:35:00,180.23,0
2026-08-02 16:40:00,250.84,0
2026-08-02 16:45:00,242.76,0
2026-08-02 16:50:00,154.76,0
2026-08-02 16:55:00,194.34,0
2026-08-02 17:00:00,177.25,0
2026-08-02 17:05:00,258.86,0
2026-08-02 17:10:00,159.29,0
2026-08-02 17:15:00,268.44,0
2026-08-02 17:20:00,197.91,0
2026-08-02 17:25:00,159.87,0
2026-08-02 17:30:00,172.64,0
2026-08-02 17:35:00,167.04,0
2026-08-02 17:40:00,151.76,0
2026-08-02 17:45:00,192.07,0
2026-08-02 17:50:00,149.71,0
2026-08-02 17:55:00,124.72,0
2026-08-02 18:00:00,170.52,0
2026-08-02 18:05:00,130.47,0
2026-08-02 18:10:00,155.82,0
2026-08-02 18:15:00,149.71,0
2026-08-02 18:20:00,148.96,0
2026-08-02 18:25:00,246.85,0
2026-08-02 18:30:00,171.87,0
2026-08-02 18:35:00,175.67,0
2026-08-02 18:40:00,120.6,0
2026-08-02 18:45:00,145.81,0
2026-08-02 18:50:00,168.41,0
2026-08-02 18:55:00,133.07,0
2026-08-02 19:00:00,186.11,0
2026-08-02 19:05:00,125.7,0
2026-08-02 19:10:00,146.4,0
2026-08-02 19:15:00,136.99,0
2026-08-02 19:20:00,154.85,0
2026-08-02 19:25:00,132.29,0
2026-08-02 19:30:00,139.63,0
2026-08-02 19:35:00,138.76,0
2026-08-02 19:40:00,125.28,0
2026-08-02 19:45:00,154.1,0
2026-08-02 19:50:00,145.59,0
2026-08-02 19:55:00,135.58,0
2026-08-02 20:00:00,125.92,0
2026-08-02 20:05:00,155.13,0
2026-08-02 20:10:00,127.26,0
2026-08-02 20:15:00,124.13,0
2026-08-02 20:20:00,132.07,0
2026-08-02 20:25:00,173.81,0
2026-08-02 20:30:00,99.43,0
2026-08-02 20:35:00,143.68,0
2026-08-02 20:40:00,87.94,0
2026-08-02 20:45:00,127.11,0
2026-08-02 20:50:00,160.46,0
2026-08-02 20:55:00,130.49,0
2026-08-02 21:00:00,121.87,0
2026-08-02 21:05:00,105.68,0
2026-08-02 21:10:00,116.29,0
2026-08-02 21:15:00,109.35,0
2026-08-02 21:20:00,98.3,0
2026-08-02 21:25:00,106.38,0
2026-08-02 21:30:00,114.98,0
2026-08-02 21:35:00,95.68,0
2026-08-02 21:40:00,94.09,0
2026-08-02 21:45:00,84.35,0
2026-08-02 21:50:00,114.53,0
2026-08-02 21:55:00,116.68,0
2026-08-02 22:00:00,109.29,0
2026-08-02 22:05:00,123.63,0
2026-08-02 22:10:00,104.67,0
2026-08-02 22:15:00,109.64,0
2026-08-02 22:20:00,107.03,0
2026-08-02 22:25:00,98.89,0
2026-08-02 22:30:00,90.67,0
2026-08-02 22:35:00,147.48,0
2026-08-02 22:40:00,90.6,0
2026-08-02 22:45:00,86.56,0
2026-08-02 22:50:00,104.78,0
2026-08-02 22:55:00,100.72,0
2026-08-02 23:00:00,74.26,0
2026-08-02 23:05:00,116.3,0
2026-08-02 23:10:00,92.85,0
2026-08-02 23:15:00,76.87,0
2026-08-02 23:20:00,115.62,0
2026-08-02 23:25:00,103.89,0
2026-08-02 23:30:00,73.54,0
2026-08-02 23:35:00,126.48,0
2026-08-02 23:40:00,102.9,0
2026-08-02 23:45:00,90.79,0
2026-08-02 23:50:00,120.54,0
2026-08-02 23:55:00,92.76,0
2026-08-03 00:00:00,109.92,0
2026-08-03 00:05:00,98.13,0
2026-08-03 00:10:00,122.76,0
2026-08-03 00:15:00,120.5,0
2026-08-03 00:20:00,110.93,0
2026-08-03 00:25:00,96.02,0
2026-08-03 00:30:00,113.36,0
2026-08-03 00:35:00,109.41,0
2026-08-03 00:40:00,87.2,0
2026-08-03 00:45:00,85.1,0
2026-08-03 00:50:00,122.86,0
2026-08-03 00:55:00,69.52,0
2026-08-03 01:00:00,115.3,0
2026-08-03 01:05:00,102.03,0
2026-08-03 01:10:00,140.83,0
2026-08-03 01:15:00,101.9,0
2026-08-03 01:20:00,125.51,0
2026-08-03 01:25:00,103.87,0
2026-08-03 01:30:00,113.98,0
2026-08-03 01:35:00,127.63,0
2026-08-03 01:40:00,102.96,0
2026-08-03 01:45:00,134.03,0
2026-08-03 01:50:00,93.79,0
2026-08-03 01:55:00,118.41,0
2026-08-03 02:00:00,132.76,0
2026-08-03 02:05:00,126.81,0
2026-08-03 02:10:00,159.22,0
2026-08-03 02:15:00,98.44,0
2026-08-03 02:20:00,88.26,0
2026-08-03 02:25:00,94.75,0
2026-08-03 02:30:00,127.86,0
2026-08-03 02:35:00,124.41,0
2026-08-03 02:40:00,116.09,0
2026-08-03 02:45:00,93.31,0
2026-08-03 02:50:00,131.41,0
2026-08-03 02:55:00,92.04,0
2026-08-03 03:00:00,141.69,0
2026-08-03 03:05:00,192.86,0
2026-08-03 03:10:00,123.5,0
2026-08-03 03:15:00,128.77,0
2026-08-03 03:20:00,106.41,0
2026-08-03 03:25:00,84.21,0
2026-08-03 03:30:00,104.99,0
2026-08-03 03:35:00,96.44,0
2026-08-03 03:40:00,90.8,0
2026-08-03 03:45:00,161.23,0
2026-08-03 03:50:00,124.68,0
2026-08-03 03:55:00,127.6,0
2026-08-03 04:00:00,113.19,0
2026-08-03 04:05:00,116.5,0
2026-08-03 04:10:00,143.61,0
2026-08-03 04:15:00,120.57,0
2026-08-03 04:20:00,134.08,0
2026-08-03 04:25:00,118.23,0
2026-08-03 04:30:00,115.76,0
2026-08-03 04:35:00,96.08,0
2026-08-03 04:40:00,87.18,0
2026-08-03 04:45:00,119.42,0
2026-08-03 04:50:00,127.21,0
2026-08-03 04:55:00,100.51,0
2026-08-03 05:00:00,126.71,0
2026-08-03 05:05:00,129.59,0
2026-08-03 05:10:00,87.65,0
2026-08-03 05:15:00,110.35,0
2026-08-03 05:20:00,141.01,0
2026-08-03 05:25:00,141.53,0
2026-08-03 05:30:00,108.07,0
2026-08-03 05:35:00,137.92,0
2026-08-03 05:40:00,162.42,0
2026-08-03 05:45:00,156.68,0
2026-08-03 05:50:00,135.03,0
2026-08-03 05:55:00,127.36,0
2026-08-03 06:00:00,124.8,0
2026-08-03 06:05:00,153.42,0
2026-08-03 06:10:00,147.42,0
2026-08-03 06:15:00,160.91,0
2026-08-03 06:20:00,148.54,0
2026-08-03 06:25:00,169.73,0
2026-08-03 06:30:00,150.47,0
2026-08-03 06:35:00,172.11,0
2026-08-03 06:40:00,176.6,0
2026-08-03 06:45:00,132.0,0
2026-08-03 06:50:00,111.36,0
2026-08-03 06:55:00,205.78,0
2026-08-03 07:00:00,165.03,0
2026-08-03 07:05:00,117.03,0
2026-08-03 07:10:00,406.3,1
2026-08-03 07:15:00,866.37,1
2026-08-03 07:20:00,1136.52,1
2026-08-03 07:25:00,1388.85,1
2026-08-03 07:30:00,1561.46,1
2026-08-03 07:35:00,1403.14,1
2026-08-03 07:40:00,1648.51,1
2026-08-03 07:45:00,1391.14,1
2026-08-03 07:50:00,1629.87,1
2026-08-03 07:55:00,1413.53,1
2026-08-03 08:00:00,1295.21,1
2026-08-03 08:05:00,1293.24,1
2026-08-03 08:10:00,1198.51,1
2026-08-03 08:15:00,1345.51,1
2026-08-03 08:20:00,1096.13,1
2026-08-03 08:25:00,1285.96,1
2026-08-03 08:30:00,1014.48,1
2026-08-03 08:35:00,1072.49,1
2026-08-03 08:40:00,987.62,1
2026-08-03 08:45:00,1068.83,1
2026-08-03 08:50:00,959.12,1
2026-08-03 08:55:00,1046.39,1
2026-08-03 09:00:00,879.87,1
2026-08-03 09:05:00,788.32,1
2026-08-03 09:10:00,987.76,1
2026-08-03 09:15:00,790.54,1
2026-08-03 09:20:00,829.27,1
2026-08-03 09:25:00,758.03,1
2026-08-03 09:30:00,230.88,0
2026-08-03 09:35:00,349.7,0
2026-08-03 09:40:00,217.06,0
2026-08-03 09:45:00,249.23,0
2026-08-03 09:50:00,206.02,0
2026-08-03 09:55:00,225.9,0
2026-08-03 10:00:00,254.59,0
2026-08-03 10:05:00,286.73,0
2026-08-03 10:10:00,263.71,0
2026-08-03 10:15:00,315.81,0
2026-08-03 10:20:00,250.22,0
2026-08-03 10:25:00,242.35,0
2026-08-03 10:30:00,423.06,0
2026-08-03 10:35:00,282.08,0
2026-08-03 10:40:00,233.22,0
2026-08-03 10:45:00,236.65,0
2026-08-03 10:50:00,228.55,0
2026-08-03 10:55:00,323.67,0
2026-08-03 11:00:00,258.54,0
2026-08-03 11:05:00,285.1,0
2026-08-03 11:10:00,277.99,0
2026-08-03 11:15:00,323.62,0
2026-08-03 11:20:00,245.71,0
2026-08-03 11:25:00,237.79,0
2026-08-03 11:30:00,302.95,0
2026-08-03 11:35:00,326.81,0
2026-08-03 11:40:00,313.81,0
2026-08-03 11:45:00,257.43,0
2026-08-03 11:50:00,338.89,0
2026-08-03 11:55:00,264.24,0
2026-08-03 12:00:00,276.9,0
2026-08-03 12:05:00,258.3,0
2026-08-03 12:10:00,389.37,0
2026-08-03 12:15:00,347.35,0
2026-08-03 12:20:00,347.57,0
2026-08-03 12:25:00,392.31,0
2026-08-03 12:30:00,522.72,0
2026-08-03 12:35:00,232.77,0
2026-08-03 12:40:00,278.52,0
2026-08-03 12:45:00,285.97,0
2026-08-03 12:50:00,275.28,0
2026-08-03 12:55:00,265.29,0
2026-08-03 13:00:00,306.26,0
2026-08-03 13:05:00,260.52,0
2026-08-03 13:10:00,345.5,0
2026-08-03 13:15:00,329.22,0
2026-08-03 13:20:00,356.54,0
2026-08-03 13:25:00,359.03,0
2026-08-03 13:30:00,365.93,0
2026-08-03 13:35:00,307.44,0
2026-08-03 13:40:00,482.31,0
2026-08-03 13:45:00,343.78,0
2026-08-03 13:50:00,235.87,0
2026-08-03 13:55:00,275.48,0
2026-08-03 14:00:00,241.24,0
2026-08-03 14:05:00,330.98,0
2026-08-03 14:10:00,322.66,0
2026-08-03 14:15:00,302.92,0
2026-08-03 14:20:00,472.83,0
2026-08-03 14:25:00,362.96,0
2026-08-03 14:30:00,374.12,0
2026-08-03 14:35:00,277.11,0
2026-08-03 14:40:00,273.15,0
2026-08-03 14:45:00,328.33,0
2026-08-03 14:50:00,335.57,0
2026-08-03 14:55:00,232.18,0
2026-08-03 15:00:00,312.91,0
2026-08-03 15:05:00,322.89,0
2026-08-03 15:10:00,308.65,0
2026-08-03 15:15:00,276.0,0
2026-08-03 15:20:00,288.67,0
2026-08-03 15:25:00,306.71,0
2026-08-03 15:30:00,320.25,0
2026-08-03 15:35:00,349.47,0
2026-08-03 15:40:00,378.65,0
2026-08-03 15:45:00,293.93,0
2026-08-03 15:50:00,283.78,0
2026-08-03 15:55:00,331.23,0
2026-08-03 16:00:00,339.5,0
2026-08-03 16:05:00,279.38,0
2026-08-03 16:10:00,345.85,0
2026-08-03 16:15:00,355.23,0
2026-08-03 16:20:00,372.95,0
2026-08-03 16:25:00,403.95,0
2026-08-03 16:30:00,248.95,0
2026-08-03 16:35:00,289.31,0
2026-08-03 16:40:00,286.74,0
2026-08-03 16:45:00,278.73,0
2026-08-03 16:50:00,250.17,0
2026-08-03 16:55:00,213.26,0
2026-08-03 17:00:00,280.71,0
2026-08-03 17:05:00,238.13,0
2026-08-03 17:10:00,275.04,0
2026-08-03 17:15:00,232.44,0
2026-08-03 17:20:00,217.79,0
2026-08-03 17:25:00,274.07,0
2026-08-03 17:30:00,267.19,0
2026-08-03 17:35:00,285.56,0
2026-08-03 17:40:00,377.24,0
2026-08-03 17:45:00,264.65,0
2026-08-03 17:50:00,271.71,0
2026-08-03 17:55:00,202.81,0
2026-08-03 18:00:00,193.1,0
2026-08-03 18:05:00,319.99,0
2026-08-03 18:10:00,201.45,0
2026-08-03 18:15:00,194.83,0
2026-08-03 18:20:00,230.71,0
2026-08-03 18:25:00,225.89,0
2026-08-03 18:30:00,192.83,0
2026-08-03 18:35:00,212.14,0
2026-08-03 18:40:00,276.23,0
2026-08-03 18:45:00,189.16,0
2026-08-03 18:50:00,168.09,0
2026-08-03 18:55:00,252.81,0
2026-08-03 19:00:00,230.25,0
2026-08-03 19:05:00,186.12,0
2026-08-03 19:10:00,154.59,0
2026-08-03 19:15:00,177.51,0
2026-08-03 19:20:00,198.48,0
2026-08-03 19:25:00,244.16,0
2026-08-03 19:30:00,162.21,0
2026-08-03 19:35:00,190.14,0
2026-08-03 19:40:00,215.29,0
2026-08-03 19:45:00,122.65,0
2026-08-03 19:50:00,224.0,0
2026-08-03 19:55:00,148.46,0
2026-08-03 20:00:00,192.6,0
2026-08-03 20:05:00,187.35,0
2026-08-03 20:10:00,215.2,0
2026-08-03 20:15:00,193.14,0
2026-08-03 20:20:00,112.65,0
2026-08-03 20:25:00,148.27,0
2026-08-03 20:30:00,173.0,0
2026-08-03 20:35:00,161.03,0
2026-08-03 20:40:00,179.66,0
2026-08-03 20:45:00,187.86,0
2026-08-03 20:50:00,179.78,0
2026-08-03 20:55:00,153.31,0
2026-08-03 21:00:00,113.02,0
2026-08-03 21:05:00,143.6,0
2026-08-03 21:10:00,166.19,0
2026-08-03 21:15:00,125.38,0
2026-08-03 21:20:00,169.15,0
2026-08-03 21:25:00,175.98,0
2026-08-03 21:30:00,151.35,0
2026-08-03 21:35:00,84.38,0
2026-08-03 21:40:00,115.24,0
2026-08-03 21:45:00,201.75,0
2026-08-03 21:50:00,129.0,0
2026-08-03 21:55:00,98.68,0
2026-08-03 22:00:00,174.58,0
2026-08-03 22:05:00,138.89,0
2026-08-03 22:10:00,167.6,0
2026-08-03 22:15:00,143.19,0
2026-08-03 22:20:00,146.74,0
2026-08-03 22:25:00,143.09,0
2026-08-03 22:30:00,150.8,0
2026-08-03 22:35:00,198.9,0
2026-08-03 22:40:00,156.07,0
2026-08-03 22:45:00,97.89,0
2026-08-03 22:50:00,140.02,0
2026-08-03 22:55:00,157.61,0
2026-08-03 23:00:00,158.32,0
2026-08-03 23:05:00,117.33,0
2026-08-03 23:10:00,155.3,0
2026-08-03 23:15:00,147.93,0
2026-08-03 23:20:00,197.76,0
2026-08-03 23:25:00,108.14,0
2026-08-03 23:30:00,112.36,0
2026-08-03 23:35:00,115.91,0
2026-08-03 23:40:00,111.57,0
2026-08-03 23:45:00,103.33,0
2026-08-03 23:50:00,73.42,0
2026-08-03 23:55:00,111.14,0
2026-08-04 00:00:00,118.08,0
2026-08-04 00:05:00,101.13,0
2026-08-04 00:10:00,156.63,0
2026-08-04 00:15:00,110.86,0
2026-08-04 00:20:00,139.59,0
2026-08-04 00:25:00,116.02,0
2026-08-04 00:30:00,128.5,0
2026-08-04 00:35:00,116.5,0
2026-08-04 00:40:00,141.82,0
2026-08-04 00:45:00,112.03,0
2026-08-04 00:50:00,121.34,0
2026-08-04 00:55:00,118.61,0
2026-08-04 01:00:00,105.5,0
2026-08-04 01:05:00,119.61,0
2026-08-04 01:10:00,166.37,0
2026-08-04 01:15:00,106.08,0
2026-08-04 01:20:00,120.2,0
2026-08-04 01:25:00,139.91,0
2026-08-04 01:30:00,137.11,0
2026-08-04 01:35:00,112.01,0
2026-08-04 01:40:00,72.86,0
2026-08-04 01:45:00,122.94,0
2026-08-04 01:50:00,75.22,0
2026-08-04 01:55:00,146.31,0
2026-08-04 02:00:00,115.93,0
2026-08-04 02:05:00,134.8,0
2026-08-04 02:10:00,95.87,0
2026-08-04 02:15:00,85.41,0
2026-08-04 02:20:00,118.56,0
2026-08-04 02:25:00,112.64,0
2026-08-04 02:30:00,103.92,0
2026-08-04 02:35:00,115.49,0
2026-08-04 02:40:00,187.56,0
2026-08-04 02:45:00,132.73,0
2026-08-04 02:50:00,138.27,0
2026-08-04 02:55:00,133.56,0
2026-08-04 03:00:00,150.11,0
2026-08-04 03:05:00,111.43,0
2026-08-04 03:10:00,79.87,0
2026-08-04 03:15:00,112.07,0
2026-08-04 03:20:00,134.58,0
2026-08-04 03:25:00,97.96,0
2026-08-04 03:30:00,113.36,0
2026-08-04 03:35:00,103.66,0
2026-08-04 03:40:00,154.4,0
2026-08-04 03:45:00,135.33,0
2026-08-04 03:50:00,133.47,0
2026-08-04 03:55:00,133.28,0
2026-08-04 04:00:00,118.87,0
2026-08-04 04:05:00,124.53,0
2026-08-04 04:10:00,97.53,0
2026-08-04 04:15:00,81.82,0
2026-08-04 04:20:00,125.2,0
2026-08-04 04:25:00,129.83,0
2026-08-04 04:30:00,153.05,0
2026-08-04 04:35:00,164.23,0
2026-08-04 04:40:00,165.11,0
2026-08-04 04:45:00,104.59,0
2026-08-04 04:50:00,118.19,0
2026-08-04 04:55:00,138.14,0
2026-08-04 05:00:00,201.12,0
2026-08-04 05:05:00,167.52,0
2026-08-04 05:10:00,158.05,0
2026-08-04 05:15:00,121.33,0
2026-08-04 05:20:00,111.78,0
2026-08-04 05:25:00,152.15,0
2026-08-04 05:30:00,109.1,0
2026-08-04 05:35:00,128.41,0
2026-08-04 05:40:00,132.35,0
2026-08-04 05:45:00,181.46,0
2026-08-04 05:50:00,128.87,0
2026-08-04 05:55:00,89.32,0
2026-08-04 06:00:00,153.06,0
2026-08-04 06:05:00,124.36,0
2026-08-04 06:10:00,143.43,0
2026-08-04 06:15:00,141.45,0
2026-08-04 06:20:00,138.08,0
2026-08-04 06:25:00,168.86,0
2026-08-04 06:30:00,112.26,0
2026-08-04 06:35:00,136.16,0
2026-08-04 06:40:00,170.76,0
2026-08-04 06:45:00,136.6,0
2026-08-04 06:50:00,115.43,0
2026-08-04 06:55:00,175.8,0
2026-08-04 07:00:00,192.88,0
2026-08-04 07:05:00,158.05,0
2026-08-04 07:10:00,113.21,0
2026-08-04 07:15:00,185.06,0
2026-08-04 07:20:00,122.28,0
2026-08-04 07:25:00,176.32,0
2026-08-04 07:30:00,143.84,0
2026-08-04 07:35:00,138.59,0
2026-08-04 07:40:00,159.6,0
2026-08-04 07:45:00,169.23,0
2026-08-04 07:50:00,157.65,0
2026-08-04 07:55:00,199.24,0
2026-08-04 08:00:00,167.43,0
2026-08-04 08:05:00,219.12,0
2026-08-04 08:10:00,195.62,0
2026-08-04 08:15:00,166.07,0
2026-08-04 08:20:00,163.14,0
2026-08-04 08:25:00,143.51,0
2026-08-04 08:30:00,205.99,0
2026-08-04 08:35:00,185.71,0
2026-08-04 08:40:00,130.78,0
2026-08-04 08:45:00,184.31,0
2026-08-04 08:50:00,174.76,0
2026-08-04 08:55:00,276.36,0
2026-08-04 09:00:00,155.1,0
2026-08-04 09:05:00,164.6,0
2026-08-04 09:10:00,263.79,0
2026-08-04 09:15:00,279.19,0
2026-08-04 09:20:00,193.61,0
2026-08-04 09:25:00,200.01,0
2026-08-04 09:30:00,253.45,0
2026-08-04 09:35:00,151.02,0
2026-08-04 09:40:00,166.2,0
2026-08-04 09:45:00,223.52,0
2026-08-04 09:50:00,314.43,0
2026-08-04 09:55:00,222.5,0
2026-08-04 10:00:00,247.9,0
2026-08-04 10:05:00,301.96,0
2026-08-04 10:10:00,363.82,0
2026-08-04 10:15:00,226.94,0
2026-08-04 10:20:00,253.76,0
2026-08-04 10:25:00,357.15,0
2026-08-04 10:30:00,197.71,0
2026-08-04 10:35:00,316.14,0
2026-08-04 10:40:00,221.0,0
2026-08-04 10:45:00,273.14,0
2026-08-04 10:50:00,259.24,0
2026-08-04 10:55:00,230.14,0
2026-08-04 11:00:00,231.29,0
2026-08-04 11:05:00,292.86,0
2026-08-04 11:10:00,336.37,0
2026-08-04 11:15:00,277.15,0
2026-08-04 11:20:00,289.8,0
2026-08-04 11:25:00,319.84,0
2026-08-04 11:30:00,244.28,0
2026-08-04 11:35:00,335.07,0
2026-08-04 11:40:00,342.55,0
2026-08-04 11:45:00,475.85,0
2026-08-04 11:50:00,280.35,0
2026-08-04 11:55:00,278.19,0
2026-08-04 12:00:00,349.3,0
2026-08-04 12:05:00,354.77,0
2026-08-04 12:10:00,279.78,0
2026-08-04 12:15:00,288.23,0
2026-08-04 12:20:00,343.6,0
2026-08-04 12:25:00,270.04,0
2026-08-04 12:30:00,292.62,0
2026-08-04 12:35:00,321.77,0
2026-08-04 12:40:00,380.57,0
2026-08-04 12:45:00,286.57,0
2026-08-04 12:50:00,230.28,0
2026-08-04 12:55:00,228.1,0
2026-08-04 13:00:00,257.67,0
2026-08-04 13:05:00,256.03,0
2026-08-04 13:10:00,316.35,0
2026-08-04 13:15:00,263.33,0
2026-08-04 13:20:00,288.11,0
2026-08-04 13:25:00,285.05,0
2026-08-04 13:30:00,303.26,0
2026-08-04 13:35:00,417.19,0
2026-08-04 13:40:00,370.9,0
